item_code,brand,item_GTIN,product_group_code,item_description,description2,description3,unit,item_status,item_condition,abc_class,FLC_page_no,internet_flag,internet_tree,new_internet_tree,reorder_policy,standard_cost,replacement_cost,sales_cost,region,price0exGST,qty_break1,price1exGST,qty_break2,price2exGST,qty_break3,price3exGST,qty_break4,price4exGST,whse,bin_loc,on_hand,current_orders,back_orders,on_order,minimum_stock,maximum_stock,avg_mth_demand,avg_cost,supplier,supplier_item,priority,unit1,conv_factor,pack_qty,EOQ,last_buy_date,last_buy_price,tax_code
494377,AVD,43316,1120,"UFS SHEET CODE LABEL ""P"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.4167,7.12,AVD,43316,9,PACK,1,1,1,1899-12-31,7.12,
494377,AVD,43316,1120,"UFS SHEET CODE LABEL ""P"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.4167,7.12,GNS,22316,1,PACK,1,1,1,2018-08-16,7.12,
494377,AVD,43316,1120,"UFS SHEET CODE LABEL ""P"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.4167,7.12,GSS,LABCC433P,2,PACK,1,1,1,2017-10-17,7.12,
494377,AVD,43316,1120,"UFS SHEET CODE LABEL ""P"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.4167,7.12,SSS,10356315,3,PACK,1,1,1,2017-10-17,7.14,
494378,AVD,43317,1120,"UFS SHEET CODE LABEL ""Q"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.0833,7.12,AVD,43317,9,PACK,1,1,1,1899-12-31,7.12,
494378,AVD,43317,1120,"UFS SHEET CODE LABEL ""Q"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.0833,7.12,GNS,22317,1,PACK,1,1,1,2018-11-02,7.12,
494378,AVD,43317,1120,"UFS SHEET CODE LABEL ""Q"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.0833,7.12,GSS,LABCC433Q,2,PACK,1,1,1,2017-10-17,7.12,
494378,AVD,43317,1120,"UFS SHEET CODE LABEL ""Q"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.0833,7.12,SSS,10356316,3,PACK,1,1,1,2017-10-17,7.14,
494379,AVD,43318,1120,"UFS SHEET CODE LABEL ""R"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.5833,7.12,AVD,43318,9,PACK,1,1,1,1899-12-31,7.12,
494379,AVD,43318,1120,"UFS SHEET CODE LABEL ""R"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.5833,7.12,GNS,22318,1,PACK,1,1,1,2018-11-21,7.12,
494379,AVD,43318,1120,"UFS SHEET CODE LABEL ""R"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.5833,7.12,GSS,LABCC433R,2,PACK,1,1,1,2017-10-19,7.12,
494379,AVD,43318,1120,"UFS SHEET CODE LABEL ""R"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.5833,7.12,SSS,10356317,3,PACK,1,1,1,2017-10-17,7.14,
494380,AVD,43319,1120,"UFS SHEET CODE LABEL ""S"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.5,7.12,AVD,43319,9,PACK,1,1,1,1899-12-31,7.12,
494380,AVD,43319,1120,"UFS SHEET CODE LABEL ""S"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.5,7.12,GNS,22319,1,PACK,1,1,1,2018-12-06,7.12,
494380,AVD,43319,1120,"UFS SHEET CODE LABEL ""S"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.5,7.12,GSS,LABCC433S,2,PACK,1,1,1,2017-10-19,7.12,
494380,AVD,43319,1120,"UFS SHEET CODE LABEL ""S"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.5,7.12,SSS,10356318,3,PACK,1,1,1,2018-09-03,7.14,
494381,AVD,43320,1120,"UFS SHEET CODE LABEL ""T"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,1,7.12,AVD,43320,9,PACK,1,1,1,1899-12-31,7.12,
494381,AVD,43320,1120,"UFS SHEET CODE LABEL ""T"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,1,7.12,GNS,22320,1,PACK,1,1,1,2018-09-12,7.12,
494381,AVD,43320,1120,"UFS SHEET CODE LABEL ""T"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,1,7.12,GSS,LABCC433T,2,PACK,1,1,1,2018-05-30,7.12,
494381,AVD,43320,1120,"UFS SHEET CODE LABEL ""T"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,1,7.12,SSS,10356319,3,PACK,1,1,1,2018-06-13,7.14,
494382,AVD,43321,1120,"UFS SHEET CODE LABEL ""U"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.1667,7.12,AVD,43321,9,PACK,1,1,1,1899-12-31,7.12,
494382,AVD,43321,1120,"UFS SHEET CODE LABEL ""U"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.1667,7.12,GNS,22321,1,PACK,1,1,1,2018-08-16,7.12,
494382,AVD,43321,1120,"UFS SHEET CODE LABEL ""U"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.1667,7.12,GSS,LABCC433U,2,PACK,1,1,1,2017-10-17,7.12,
494382,AVD,43321,1120,"UFS SHEET CODE LABEL ""U"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.1667,7.12,SSS,10356320,3,PACK,1,1,1,2017-10-17,7.14,
494383,AVD,43322,1120,"UFS SHEET CODE LABEL ""V"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.0833,7.12,AVD,43322,9,PACK,1,1,1,1899-12-31,7.12,
494383,AVD,43322,1120,"UFS SHEET CODE LABEL ""V"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.0833,7.12,GNS,22322,1,PACK,1,1,1,2018-08-16,7.12,
494383,AVD,43322,1120,"UFS SHEET CODE LABEL ""V"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.0833,7.12,GSS,LABCC433V,2,PACK,1,1,1,2017-10-17,7.12,
494383,AVD,43322,1120,"UFS SHEET CODE LABEL ""V"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.0833,7.12,SSS,10356321,3,PACK,1,1,1,2017-10-17,7.14,
494384,AVD,43323,1120,"UFS SHEET CODE LABEL ""W"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.1667,7.12,AVD,43323,9,PACK,1,1,1,1899-12-31,7.12,
494384,AVD,43323,1120,"UFS SHEET CODE LABEL ""W"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.1667,7.12,GNS,22323,1,PACK,1,1,1,2018-07-18,7.12,
494384,AVD,43323,1120,"UFS SHEET CODE LABEL ""W"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.1667,7.12,GSS,LABCC433W,2,PACK,1,1,1,2017-10-17,7.12,
494384,AVD,43323,1120,"UFS SHEET CODE LABEL ""W"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.1667,7.12,SSS,10356322,3,PACK,1,1,1,2017-10-17,7.14,
494385,AVD,43324,1120,"% UFS SHEET CODE LABEL ""X""",PK180,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,1,0,0,0,0,0,0,5.66,AVD,43324,9,PACK,1,1,1,1899-12-31,7.12,
494385,AVD,43324,1120,"% UFS SHEET CODE LABEL ""X""",PK180,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,1,0,0,0,0,0,0,5.66,GNS,22324,1,PACK,1,1,1,2017-10-17,7.12,
494385,AVD,43324,1120,"% UFS SHEET CODE LABEL ""X""",PK180,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,1,0,0,0,0,0,0,5.66,GSS,LABCC433X,2,PACK,1,1,1,2017-10-17,7.12,
494385,AVD,43324,1120,"% UFS SHEET CODE LABEL ""X""",PK180,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,1,0,0,0,0,0,0,5.66,SSS,10356323,3,PACK,1,1,1,2017-10-17,7.14,
494386,AVD,43325,1120,"UFS SHEET CODE LABEL ""Y"" PK180",,,PACK,S,,8,,,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0,6.78,AVD,43325,9,PACK,1,1,1,1899-12-31,7.12,
494386,AVD,43325,1120,"UFS SHEET CODE LABEL ""Y"" PK180",,,PACK,S,,8,,,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0,6.78,GNS,22325,1,PACK,1,1,1,2017-10-17,7.12,
494386,AVD,43325,1120,"UFS SHEET CODE LABEL ""Y"" PK180",,,PACK,S,,8,,,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0,6.78,GSS,LABCC433Y,2,PACK,1,1,1,2017-10-17,7.12,
494386,AVD,43325,1120,"UFS SHEET CODE LABEL ""Y"" PK180",,,PACK,S,,8,,,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0,6.78,SSS,10356324,3,PACK,1,1,1,2017-10-17,7.14,
494387,AVD,43326,1120,"UFS SHEET CODE LABEL ""Z"" PK180",,,PACK,S,,8,,,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0,5.66,AVD,43326,9,PACK,1,1,1,1899-12-31,7.12,
494387,AVD,43326,1120,"UFS SHEET CODE LABEL ""Z"" PK180",,,PACK,S,,8,,,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0,5.66,GNS,22326,1,PACK,1,1,1,2017-10-17,7.12,
494387,AVD,43326,1120,"UFS SHEET CODE LABEL ""Z"" PK180",,,PACK,S,,8,,,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0,5.66,GSS,LABCC433Z,2,PACK,1,1,1,2017-10-17,7.12,
494387,AVD,43326,1120,"UFS SHEET CODE LABEL ""Z"" PK180",,,PACK,S,,8,,,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0,5.66,SSS,10356325,3,PACK,1,1,1,2017-10-17,7.14,
494388,AVD,43327,1120,"UFS SHEET CODE LABEL ""Mc""",PK180,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.0833,5.96,AVD,43327,9,PACK,1,1,1,1899-12-31,7.12,
494388,AVD,43327,1120,"UFS SHEET CODE LABEL ""Mc""",PK180,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.0833,5.96,GNS,24967,1,PACK,1,1,1,2017-10-17,7.12,
494388,AVD,43327,1120,"UFS SHEET CODE LABEL ""Mc""",PK180,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.0833,5.96,GSS,LABCC433MC,2,PACK,1,1,1,2017-10-17,7.12,
494388,AVD,43327,1120,"UFS SHEET CODE LABEL ""Mc""",PK180,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.0833,5.96,SSS,10356328,3,PACK,1,1,1,2017-10-17,7.14,
494389,AVD,43328,1120,"UFS SHEET CODE LABEL ""/"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.25,7.14,AVD,43328,9,PACK,1,1,1,1899-12-31,7.12,
494389,AVD,43328,1120,"UFS SHEET CODE LABEL ""/"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.25,7.14,GSS,LABCC433/,2,PACK,1,1,1,2018-01-09,7.12,
494389,AVD,43328,1120,"UFS SHEET CODE LABEL ""/"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.25,7.14,SSS,337100,1,PACK,1,1,1,2018-09-11,7.14,
494390,AVD,43340,1120,"UFS SHEET CODE LABEL ""0"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.6667,7.12,AVD,43340,9,PACK,1,1,1,1899-12-31,7.12,
494390,AVD,43340,1120,"UFS SHEET CODE LABEL ""0"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.6667,7.12,GNS,22285,1,PACK,1,1,1,2018-09-10,7.12,
494390,AVD,43340,1120,"UFS SHEET CODE LABEL ""0"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.6667,7.12,GSS,LABCC4330,2,PACK,1,1,1,2017-10-17,7.12,
494390,AVD,43340,1120,"UFS SHEET CODE LABEL ""0"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.6667,7.12,SSS,10409880,3,PACK,1,1,1,2017-10-17,7.14,
494391,AVD,43341,1120,"UFS SHEET CODE LABEL ""1"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.6667,7.14,AVD,43341,9,PACK,1,1,1,1899-12-31,7.12,
494391,AVD,43341,1120,"UFS SHEET CODE LABEL ""1"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.6667,7.14,GNS,22286,1,PACK,1,1,1,2018-08-13,7.12,
494391,AVD,43341,1120,"UFS SHEET CODE LABEL ""1"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.6667,7.14,GSS,LABCC4331,2,PACK,1,1,1,2017-10-17,7.12,
494391,AVD,43341,1120,"UFS SHEET CODE LABEL ""1"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.6667,7.14,SSS,10409881,3,PACK,1,1,1,2018-09-11,7.14,
494392,AVD,43342,1120,"UFS SHEET CODE LABEL ""2"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.6667,7.12,AVD,43342,9,PACK,1,1,1,1899-12-31,7.12,
494392,AVD,43342,1120,"UFS SHEET CODE LABEL ""2"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.6667,7.12,GNS,22287,1,PACK,1,1,1,2018-09-12,7.12,
494392,AVD,43342,1120,"UFS SHEET CODE LABEL ""2"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.6667,7.12,GSS,LABCC4332,2,PACK,1,1,1,2017-10-19,7.12,
494392,AVD,43342,1120,"UFS SHEET CODE LABEL ""2"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,OA28,0,0,0,0,0,0,0.6667,7.12,SSS,10409882,3,PACK,1,1,1,2018-09-11,7.14,
494393,AVD,43343,1120,"UFS SHEET CODE LABEL ""3"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.4167,7.12,AVD,43343,9,PACK,1,1,1,1899-12-31,7.12,
494393,AVD,43343,1120,"UFS SHEET CODE LABEL ""3"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.4167,7.12,GNS,22288,1,PACK,1,1,1,2018-09-10,7.12,
494393,AVD,43343,1120,"UFS SHEET CODE LABEL ""3"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.4167,7.12,GSS,LABCC4333,2,PACK,1,1,1,2017-10-17,7.12,
494393,AVD,43343,1120,"UFS SHEET CODE LABEL ""3"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.4167,7.12,SSS,10409883,3,PACK,1,1,1,2017-10-17,7.14,
494394,AVD,43344,1120,"UFS SHEET CODE LABEL ""4"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.3333,7.12,AVD,43344,9,PACK,1,1,1,1899-12-31,7.12,
494394,AVD,43344,1120,"UFS SHEET CODE LABEL ""4"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.3333,7.12,GNS,22289,1,PACK,1,1,1,2018-10-25,7.12,
494394,AVD,43344,1120,"UFS SHEET CODE LABEL ""4"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.3333,7.12,GSS,LABCC4334,2,PACK,1,1,1,2017-10-17,7.12,
494394,AVD,43344,1120,"UFS SHEET CODE LABEL ""4"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.3333,7.12,SSS,10409884,3,PACK,1,1,1,2017-10-17,7.14,
494395,AVD,43345,1120,"UFS SHEET CODE LABEL ""5"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.3333,7.12,AVD,43345,9,PACK,1,1,1,1899-12-31,7.12,
494395,AVD,43345,1120,"UFS SHEET CODE LABEL ""5"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.3333,7.12,GNS,22290,1,PACK,1,1,1,2018-09-12,7.12,
494395,AVD,43345,1120,"UFS SHEET CODE LABEL ""5"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.3333,7.12,GSS,LABCC4335,2,PACK,1,1,1,2017-10-17,7.12,
494395,AVD,43345,1120,"UFS SHEET CODE LABEL ""5"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.3333,7.12,SSS,10409885,3,PACK,1,1,1,2017-10-17,7.14,
494396,AVD,43346,1120,"UFS SHEET CODE LABEL ""6"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.1667,7.12,AVD,43346,9,PACK,1,1,1,1899-12-31,7.12,
494396,AVD,43346,1120,"UFS SHEET CODE LABEL ""6"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.1667,7.12,GNS,22291,1,PACK,1,1,1,2018-05-11,7.12,
494396,AVD,43346,1120,"UFS SHEET CODE LABEL ""6"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.1667,7.12,GSS,LABCC4336,2,PACK,1,1,1,2017-10-17,7.12,
494396,AVD,43346,1120,"UFS SHEET CODE LABEL ""6"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.1667,7.12,SSS,10409886,3,PACK,1,1,1,2017-10-17,7.14,
494397,AVD,43347,1120,"UFS SHEET CODE LABEL ""7"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.25,7.12,AVD,43347,9,PACK,1,1,1,1899-12-31,7.12,
494397,AVD,43347,1120,"UFS SHEET CODE LABEL ""7"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.25,7.12,GNS,22292,1,PACK,1,1,1,2018-09-10,7.12,
494397,AVD,43347,1120,"UFS SHEET CODE LABEL ""7"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.25,7.12,GSS,LABCC4337,2,PACK,1,1,1,2017-10-17,7.12,
494397,AVD,43347,1120,"UFS SHEET CODE LABEL ""7"" PK180",,,PACK,S,,8,,Y,,1A01,1,0,0,0,,11.01,999999999,11.01,999999999,11.01,999999999,11.01,999999999,11.01,JAY,ZZZZ,0,0,0,0,0,0,0.25,7.12,SSS,,3,PACK,1,1,1,2017-10-17,7.14,
